MinTemp,MaxTemp,Rainfall,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,Rain Today,Rain Tomorrow
11.3,18.2,1.8,3.6,37.0,76.0,60.0,8.0,7.0,18.2,1,1
12.4,15.9,1.0,0.3,48.0,68.0,81.0,7.0,8.0,14.8,0,1
10.0,14.7,20.0,0.0,48.0,94.0,85.0,8.0,8.0,12.5,1,1
21.8,24.2,0.0,0.0,61.0,36.0,79.0,7.0,8.0,17.6,0,1
16.9,24.9,0.0,7.1,37.0,67.0,63.0,3.0,7.0,21.5,0,1
17.2,21.0,9.0,1.7,50.0,72.0,82.0,8.0,8.0,15.6,1,1
13.7,21.1,13.4,7.3,61.0,53.0,51.0,6.0,5.0,20.2,1,1
16.6,28.4,0.0,0.0,54.0,87.0,57.0,8.0,8.0,26.0,0,1
14.6,18.2,2.6,0.5,37.0,96.0,73.0,8.0,7.0,16.0,1,1
16.2,26.3,0.0,0.0,80.0,91.0,80.0,8.0,8.0,24.6,0,1
27.0,43.9,0.0,9.1,39.0,35.0,16.0,1.0,4.0,43.2,0,1
13.6,30.4,0.0,12.5,46.0,58.0,47.0,0.0,1.0,25.3,0,1
17.5,25.4,0.0,9.3,67.0,70.0,42.0,5.0,7.0,23.7,0,1
19.3,31.2,0.0,0.4,46.0,48.0,35.0,7.0,7.0,29.3,0,1
14.1,27.0,0.0,7.1,35.0,80.0,50.0,3.0,7.0,26.3,0,1
17.1,25.4,4.4,3.0,39.0,93.0,54.0,8.0,7.0,25.3,1,1
16.7,18.0,14.8,0.0,31.0,91.0,93.0,8.0,8.0,17.7,1,1
16.5,19.3,18.6,0.0,28.0,95.0,89.0,8.0,8.0,18.8,1,1
13.3,16.8,8.4,0.9,72.0,83.0,75.0,8.0,7.0,16.6,1,1
13.9,20.0,0.0,0.9,54.2,67.0,86.0,8.0,8.0,16.8,0,1
10.7,16.5,1.0,2.3,37.0,60.0,58.0,7.0,7.0,16.0,0,1
14.2,21.8,0.0,2.9,48.0,73.0,86.0,6.0,6.0,17.2,0,1
12.5,21.1,0.0,2.2,63.0,62.0,60.0,7.0,7.0,19.6,0,1
15.8,20.1,0.0,2.2,61.0,73.0,55.0,7.0,7.0,19.7,0,1
11.5,17.4,7.8,1.0,22.0,84.0,67.0,7.0,7.0,16.0,1,1
12.6,16.6,3.2,0.2,31.0,93.0,83.0,8.0,7.0,16.1,1,1
10.8,18.6,3.0,5.2,37.0,78.0,60.0,7.0,7.0,17.6,1,1
9.2,16.3,0.0,0.0,63.0,71.0,58.0,8.0,7.0,16.2,0,1
10.4,17.0,2.4,4.6,41.0,87.0,78.0,7.0,7.0,14.3,1,1
8.5,14.7,0.0,3.5,85.0,67.0,63.0,4.0,6.0,12.9,0,1
7.1,14.5,4.6,4.6,96.0,79.0,57.0,8.0,6.0,13.9,1,1
9.3,11.2,0.2,1.3,76.0,68.0,81.0,7.0,8.0,9.1,0,1
8.3,13.1,0.0,0.4,57.0,64.0,62.0,7.0,7.0,12.4,0,1
8.8,12.3,0.0,8.1,70.0,60.0,55.0,3.0,6.0,10.9,0,1
13.7,19.9,0.0,7.3,89.0,61.0,43.0,1.0,7.0,16.4,0,1
10.7,14.0,0.8,0.3,28.0,80.0,77.0,8.0,7.0,13.6,0,1
9.9,13.6,0.0,0.0,37.0,75.0,76.0,7.0,8.0,12.6,0,1
15.0,15.4,0.0,0.0,70.0,45.0,81.0,7.0,8.0,12.4,0,1
15.6,20.4,0.0,5.1,83.0,67.0,59.0,5.0,7.0,19.0,0,1
11.4,19.7,2.0,8.1,50.0,53.0,35.0,2.0,7.0,18.5,1,1
11.2,15.0,0.0,0.4,39.0,78.0,83.0,7.0,7.0,13.5,0,1
7.7,14.0,0.4,3.6,41.0,64.0,65.0,7.0,7.0,13.3,0,1
15.2,23.7,0.0,2.3,74.0,39.0,47.0,6.0,7.0,21.4,0,1
14.2,24.2,0.0,7.8,87.0,47.0,26.0,4.0,5.0,23.1,0,1
9.3,25.3,0.0,0.2,74.0,70.0,43.0,7.0,7.0,23.0,0,1
10.3,30.0,0.0,11.6,52.0,70.0,34.0,2.0,2.0,24.7,0,1
10.2,16.7,5.4,5.2,69.0,61.0,46.0,7.0,7.0,15.5,1,1
10.8,17.2,0.0,3.9,43.0,63.0,53.0,7.0,6.0,16.0,0,1
13.9,24.6,0.0,7.2,52.0,70.0,48.0,5.0,5.0,20.6,0,1
13.8,20.0,25.6,7.7,70.0,93.0,51.0,7.0,6.0,17.0,1,1
16.5,23.9,0.0,1.4,43.0,79.0,79.0,8.0,8.0,19.5,0,1
12.1,24.6,0.0,7.0,74.0,40.0,30.0,5.0,5.0,23.9,0,1
14.4,24.1,0.0,13.1,50.0,63.0,49.0,1.0,2.0,22.1,0,1
20.8,38.4,0.0,8.6,85.0,30.0,17.0,4.0,4.0,37.4,0,1
11.4,25.7,0.0,5.8,43.0,54.0,39.0,2.0,7.0,24.2,0,1
15.4,22.2,0.8,2.5,61.0,80.0,68.0,5.0,7.0,16.6,0,1
14.6,18.4,0.0,2.7,39.0,66.0,66.0,7.0,8.0,17.2,0,1
9.2,22.2,0.0,2.2,59.0,59.0,44.0,7.0,7.0,21.9,0,1
12.8,17.2,2.2,7.0,43.0,61.0,38.0,2.0,6.0,16.9,1,1
7.6,15.6,0.0,1.4,46.0,76.0,74.0,7.0,7.0,13.4,0,1
10.3,12.5,12.4,0.0,35.0,95.0,88.0,8.0,8.0,11.9,1,1
5.7,13.2,0.6,4.1,31.0,89.0,65.0,7.0,4.0,13.2,0,1
6.8,14.1,0.0,4.7,15.0,89.0,73.0,8.0,7.0,13.4,0,1
9.8,13.4,6.2,0.0,11.0,100.0,100.0,8.0,8.0,12.8,1,1
10.5,14.1,3.4,0.3,15.0,100.0,99.0,8.0,8.0,13.9,1,1
10.5,15.3,0.0,0.4,31.0,74.0,78.0,5.0,7.0,15.2,0,1
9.7,14.7,1.2,0.0,54.0,85.0,82.0,8.0,7.0,12.9,1,1
10.4,15.8,0.0,4.3,39.0,61.0,59.0,7.0,7.0,15.0,0,1
7.8,14.3,0.0,0.1,43.0,72.0,84.0,7.0,7.0,11.8,0,1
9.3,15.1,4.2,0.2,26.0,84.0,91.0,7.0,7.0,14.9,1,1
7.3,13.5,0.4,1.4,24.0,93.0,79.0,7.0,8.0,11.5,0,1
9.1,13.2,3.6,0.0,31.0,100.0,94.0,8.0,8.0,12.7,1,1
10.4,14.8,0.6,3.0,61.0,74.0,60.0,3.0,7.0,13.9,0,1
6.9,10.7,13.8,4.5,44.0,71.0,65.0,7.0,5.0,8.4,1,1
10.3,11.7,0.0,0.8,63.0,67.0,72.0,7.0,7.0,10.7,0,1
8.2,12.8,0.6,0.0,28.0,87.0,91.0,8.0,8.0,11.5,0,1
9.8,13.0,22.6,0.0,37.0,87.0,84.0,8.0,8.0,12.8,1,1
6.5,14.2,0.0,0.0,59.0,97.0,80.0,8.0,8.0,12.3,0,1
12.6,16.0,0.0,0.2,20.0,79.0,68.0,7.0,8.0,15.1,0,1
9.8,16.1,1.8,6.3,17.0,97.0,76.0,7.0,4.0,14.4,1,1
6.9,18.1,1.8,4.5,50.0,100.0,65.0,7.0,2.0,18.0,1,1
9.2,18.3,7.8,1.8,59.0,76.0,73.0,7.0,7.0,12.8,1,1
6.3,14.3,0.0,4.7,59.0,72.0,51.0,6.0,7.0,13.3,0,1
10.2,15.3,0.0,0.5,31.0,76.0,67.0,7.0,7.0,15.2,0,1
9.1,13.8,2.4,3.0,59.0,85.0,74.0,6.0,7.0,12.6,1,1
10.3,17.0,2.0,9.1,52.0,86.0,39.0,3.0,2.0,16.6,1,1
11.2,14.4,2.8,0.0,39.0,89.0,80.0,7.0,7.0,13.5,1,1
8.5,13.4,14.4,5.3,44.0,65.0,65.0,2.0,2.0,12.7,1,1
9.6,15.3,0.0,7.2,52.0,61.0,46.0,1.0,7.0,14.9,0,1
7.7,14.1,0.0,5.8,46.0,70.0,60.0,8.0,7.0,13.1,0,1
15.3,16.4,0.2,0.8,59.0,55.0,85.0,7.0,8.0,10.3,0,1
6.9,13.6,9.4,9.7,43.0,65.0,55.0,3.0,3.0,12.8,1,1
9.5,14.8,1.2,0.8,33.0,80.0,72.0,7.0,7.0,13.9,1,1
7.8,16.0,5.6,5.1,35.0,83.0,89.0,5.0,7.0,10.5,1,1
3.7,12.7,0.0,7.9,26.0,93.0,77.0,7.0,6.0,11.4,0,1
16.0,16.7,0.6,0.0,44.0,82.0,89.0,8.0,8.0,16.0,0,1
11.5,14.3,9.4,1.4,37.0,81.0,67.0,8.0,7.0,13.8,1,1
7.3,17.0,1.2,7.2,28.0,69.0,57.0,1.0,7.0,15.5,1,1
9.9,13.6,1.6,0.2,22.0,93.0,80.0,8.0,8.0,12.5,1,1
9.6,14.6,9.0,0.0,20.0,97.0,96.0,8.0,8.0,12.6,1,1
10.5,16.1,20.6,5.3,44.0,93.0,56.0,6.0,6.0,14.4,1,1
8.7,14.6,2.0,1.0,37.0,79.0,98.0,6.0,7.0,12.0,1,1
9.1,18.8,0.0,10.0,48.0,51.0,45.0,1.0,5.0,17.9,0,1
10.9,15.2,1.2,2.0,35.0,95.0,79.0,7.0,7.0,14.8,1,1
10.0,20.1,0.0,7.9,54.0,66.0,43.0,5.0,7.0,19.4,0,1
8.1,16.9,0.6,5.1,31.0,64.0,52.0,4.0,6.0,15.0,0,1
7.4,14.8,12.6,8.1,33.0,69.0,76.0,2.0,6.0,14.0,1,1
7.5,19.3,2.2,7.8,43.0,68.0,47.0,1.0,7.0,17.9,1,1
12.5,16.7,1.8,5.4,48.0,74.0,43.0,7.0,7.0,15.3,1,1
9.3,16.4,2.0,5.6,24.0,68.0,53.0,7.0,6.0,15.6,1,1
12.1,24.0,0.0,6.9,69.0,56.0,33.0,6.0,1.0,23.5,0,1
11.1,15.9,9.2,9.6,56.0,62.0,48.0,6.0,7.0,15.1,1,1
10.6,17.1,2.0,5.4,61.0,79.0,51.0,3.0,4.0,15.0,1,1
13.0,16.8,0.8,5.9,48.0,50.0,55.0,7.0,2.0,13.5,0,1
10.2,15.4,0.0,2.2,39.0,70.0,88.0,7.0,8.0,12.3,0,1
17.4,23.1,0.0,0.8,57.0,49.0,60.0,8.0,8.0,17.7,0,1
9.6,16.6,1.0,4.7,41.0,70.0,49.0,6.0,7.0,14.7,0,1
14.8,17.6,0.0,0.1,59.0,47.0,94.0,7.0,8.0,11.6,0,1
6.9,13.2,16.4,5.2,57.0,68.0,73.0,6.0,7.0,12.2,1,1
12.7,28.0,0.0,7.1,57.0,59.0,30.0,3.0,7.0,24.5,0,1
8.4,23.8,0.0,11.5,30.0,61.0,62.0,1.0,1.0,18.5,0,1
13.2,25.5,2.0,4.5,50.0,79.0,36.0,7.0,6.0,23.7,1,1
11.7,19.0,2.0,1.7,50.0,69.0,60.0,7.0,7.0,18.4,1,1
17.9,35.0,0.0,6.2,56.0,45.0,31.0,7.0,7.0,33.0,0,1
14.5,14.9,8.6,0.0,22.0,96.0,89.0,8.0,8.0,13.8,1,1
11.0,16.8,5.4,5.2,39.0,78.0,79.0,7.0,7.0,11.4,1,1
12.7,31.7,0.0,4.8,44.0,57.0,28.0,7.0,8.0,30.9,0,1
10.5,28.3,0.0,12.9,35.0,65.0,35.0,6.0,1.0,25.6,0,1
15.4,23.2,2.2,6.1,56.0,81.0,34.0,8.0,6.0,22.6,1,1
8.8,30.2,0.0,10.8,54.0,52.0,26.0,4.0,6.0,27.6,0,1
25.4,29.3,0.0,2.4,39.0,38.0,86.0,7.0,8.0,18.9,0,1
27.0,33.5,0.0,3.4,46.0,56.0,73.0,7.0,8.0,27.1,0,1
14.9,26.5,0.0,13.5,26.0,67.0,52.0,1.0,0.0,24.2,0,1
17.5,28.8,1.4,0.7,43.0,88.0,65.0,7.0,8.0,25.0,1,1
11.0,23.4,0.0,11.8,26.0,55.0,50.0,2.0,1.0,21.0,0,1
17.8,30.0,0.0,0.4,39.0,34.0,32.0,7.0,7.0,29.0,0,1
18.5,30.7,0.0,1.5,44.0,61.0,53.0,7.0,7.0,30.2,0,1
18.5,24.6,0.0,10.3,33.0,77.0,56.0,5.0,2.0,23.6,0,1
11.7,17.3,0.0,5.8,44.0,63.0,48.0,4.0,8.0,16.4,0,1
15.9,25.0,0.0,12.3,30.0,60.0,52.0,1.0,4.0,22.8,0,1
20.8,33.2,0.0,11.3,52.0,50.0,34.0,7.0,7.0,32.1,0,1
19.3,28.0,0.0,4.8,31.0,72.0,72.0,8.0,5.0,26.6,0,1
19.9,26.1,4.4,2.3,28.0,98.0,93.0,7.0,7.0,24.3,1,1
19.3,31.9,0.0,6.1,69.0,49.0,76.0,3.0,7.0,18.6,0,1
13.9,27.2,0.2,9.4,54.0,55.0,36.0,6.0,7.0,26.3,0,1
10.2,17.9,3.4,8.0,43.0,72.0,48.0,4.0,6.0,17.3,1,1
18.6,28.1,0.0,7.1,44.0,46.0,34.0,2.0,5.0,27.8,0,1
11.7,15.2,10.6,0.5,44.0,79.0,72.0,7.0,7.0,12.4,1,1
9.0,17.0,25.4,0.0,63.0,82.0,60.0,8.0,7.0,15.5,1,1
14.6,26.5,0.0,5.1,43.0,49.0,37.0,3.0,7.0,25.2,0,1
16.5,20.9,9.4,0.1,43.0,94.0,76.0,8.0,8.0,18.5,1,1
15.9,24.7,0.0,4.9,28.0,93.0,52.0,7.0,7.0,24.5,0,1
16.2,17.7,21.6,3.6,30.0,92.0,75.0,7.0,7.0,17.1,1,1
10.1,14.5,20.0,5.3,59.0,65.0,72.0,7.0,4.0,10.5,1,1
13.6,20.4,0.0,1.9,41.0,62.0,51.0,7.0,7.0,19.3,0,1
9.6,20.0,0.2,3.9,43.0,68.0,76.0,1.0,7.0,15.1,0,1
8.9,14.8,1.4,5.7,35.0,69.0,50.0,1.0,4.0,14.8,1,1
10.1,15.8,1.8,2.3,37.0,90.0,74.0,7.0,6.0,14.3,1,1
11.9,17.8,0.0,4.1,54.0,78.0,63.0,7.0,7.0,17.2,0,1
10.2,15.3,6.8,4.7,44.0,72.0,65.0,5.0,4.0,11.2,1,1
7.7,14.8,1.4,6.8,33.0,71.0,48.0,2.0,7.0,14.7,1,1
9.3,13.1,2.2,4.6,50.0,84.0,54.0,7.0,5.0,12.9,1,1
5.6,17.5,0.0,2.7,28.0,82.0,57.0,7.0,7.0,16.8,0,1
3.6,15.0,0.0,7.3,30.0,86.0,56.0,7.0,7.0,14.0,0,1
7.4,14.9,0.0,6.0,44.0,77.0,63.0,1.0,7.0,12.5,0,1
8.6,14.3,0.0,3.8,35.0,67.0,56.0,7.0,7.0,13.4,0,1
20.4,37.6,0.6,0.3,63.0,37.0,16.0,7.0,7.0,35.9,0,1
16.7,22.4,0.0,0.4,35.0,39.0,87.0,8.0,8.0,20.6,0,1
17.1,29.4,7.0,6.1,41.0,86.0,45.0,6.0,7.0,28.9,1,1
18.7,26.2,1.2,2.0,31.0,95.0,73.0,7.0,7.0,23.1,1,1
12.8,26.9,0.0,5.6,46.0,43.0,29.0,5.0,7.0,25.9,0,1
12.1,21.0,0.4,3.3,63.0,90.0,54.0,8.0,5.0,20.3,0,1
7.7,18.9,0.4,4.8,52.0,90.0,72.0,8.0,4.0,17.6,0,1
12.6,22.8,0.0,4.6,41.0,70.0,50.0,7.0,7.0,22.1,0,1
15.6,19.8,5.8,2.9,41.0,93.0,68.0,8.0,5.0,19.2,1,1
6.6,14.5,0.0,0.6,30.0,66.0,72.0,7.0,8.0,13.3,0,1
10.7,14.2,10.2,0.0,24.0,99.0,93.0,8.0,8.0,14.0,1,1
4.6,17.7,0.0,8.7,20.0,93.0,54.0,0.0,4.0,16.3,0,1
8.8,16.3,6.0,3.8,31.0,96.0,65.0,7.0,7.0,15.0,1,1
4.5,17.0,0.0,5.7,37.0,76.0,39.0,7.0,1.0,16.8,0,1
5.2,14.8,0.0,2.5,19.0,88.0,63.0,1.0,7.0,14.4,0,1
9.5,11.8,3.8,3.1,26.0,99.0,95.0,7.0,8.0,11.4,1,1
12.3,23.2,0.0,4.3,94.0,36.0,80.0,6.0,7.0,14.3,0,1
8.1,15.1,0.0,4.2,54.0,80.0,51.0,1.0,7.0,14.5,0,1
9.0,17.6,0.0,1.6,50.0,61.0,37.0,6.0,7.0,17.0,0,1
10.7,14.9,1.8,0.7,52.0,64.0,68.0,8.0,8.0,13.2,1,1
5.6,27.6,0.0,9.6,56.0,50.0,15.0,1.0,1.0,27.0,0,1
9.1,16.2,0.0,1.0,37.0,59.0,72.0,8.0,7.0,15.7,0,1
5.1,21.4,0.0,3.1,41.0,52.0,22.0,5.0,8.0,20.9,0,1
8.6,28.4,0.0,9.0,44.0,20.0,6.0,1.0,1.0,27.9,0,1
8.4,24.1,0.0,5.5,72.0,43.0,34.0,5.0,5.0,23.5,0,1
9.0,24.1,7.2,8.1,70.0,66.0,27.0,1.0,5.0,23.1,1,1
11.8,20.7,0.0,3.0,57.0,35.0,53.0,7.0,7.0,16.9,0,1
6.0,14.8,4.8,8.2,59.0,69.0,56.0,4.0,5.0,13.1,1,1
17.0,22.7,0.0,5.0,43.0,60.0,36.0,8.0,5.0,21.7,0,1
10.3,13.5,1.6,0.2,46.0,90.0,73.0,8.0,8.0,12.7,1,1
6.3,16.7,0.0,10.4,54.0,80.0,49.0,5.0,5.0,15.7,0,1
11.8,19.6,0.2,7.3,69.0,68.0,32.0,7.0,7.0,18.6,0,1
9.6,17.7,0.0,8.4,57.0,79.0,74.0,7.0,7.0,11.6,0,1
26.9,35.3,0.0,0.5,52.0,20.0,43.0,7.0,8.0,29.2,0,1
20.6,22.5,2.6,0.0,30.0,96.0,89.0,8.0,8.0,21.7,1,1
17.8,35.3,0.0,7.5,46.0,51.0,28.0,6.0,3.0,34.5,0,1
19.5,22.7,7.6,0.0,46.0,94.0,95.0,8.0,8.0,17.1,1,1
15.3,33.4,13.2,11.5,102.0,68.0,29.0,1.0,2.0,30.7,1,1
18.3,21.9,0.0,5.7,54.0,67.0,74.0,8.0,7.0,18.6,0,1
23.1,36.5,0.0,4.7,57.0,22.0,46.0,3.0,8.0,27.6,0,1
22.1,37.4,0.4,10.7,74.0,69.0,30.0,1.0,2.0,35.7,0,1
29.8,41.1,0.0,6.1,65.0,18.0,25.0,2.0,7.0,37.6,0,1
24.9,32.9,0.0,2.1,61.0,43.0,32.0,7.0,7.0,32.3,0,1
24.2,38.3,0.0,7.3,57.0,46.0,58.0,2.0,5.0,29.9,0,1
18.6,23.3,0.0,0.0,37.0,50.0,90.0,8.0,8.0,20.7,0,1
16.5,20.8,0.0,0.7,48.0,78.0,87.0,6.0,7.0,18.3,0,1
12.6,26.1,3.4,9.9,70.0,91.0,35.0,1.0,5.0,24.9,1,1
19.0,29.3,0.0,7.9,37.0,54.0,45.0,7.0,1.0,26.2,0,1
17.3,33.4,0.0,1.7,59.0,38.0,39.0,7.0,8.0,26.9,0,1
18.5,23.4,0.4,2.4,44.0,69.0,74.0,7.0,8.0,21.9,0,1
14.3,20.9,0.0,2.5,31.0,77.0,83.0,7.0,6.0,19.5,0,1
15.2,30.4,0.0,6.9,43.0,48.0,27.0,5.0,7.0,29.8,0,1
18.4,20.0,2.0,1.5,31.0,93.0,89.0,8.0,7.0,18.9,1,1
8.3,17.7,0.0,0.7,20.0,69.0,46.0,7.0,7.0,17.4,0,1
3.7,18.6,0.0,3.3,39.0,63.0,33.0,7.0,8.0,17.8,0,1
9.8,16.4,2.6,0.6,33.0,92.0,84.0,8.0,7.0,15.9,1,1
11.7,18.3,27.0,1.0,30.0,97.0,91.0,7.0,7.0,15.3,1,1
10.3,18.9,0.2,1.3,33.0,89.0,62.0,7.0,7.0,17.6,0,1
10.9,14.2,14.2,0.3,39.0,96.0,88.0,8.0,8.0,12.9,1,1
9.3,20.6,0.0,6.5,43.0,75.0,46.0,1.0,7.0,19.9,0,1
12.8,14.2,5.4,0.3,37.0,89.0,94.0,7.0,8.0,11.1,1,1
-0.1,14.0,0.0,9.4,19.0,99.0,57.0,0.0,2.0,13.7,0,1
2.5,11.5,1.8,2.2,28.0,97.0,78.0,8.0,7.0,10.3,1,1
3.2,15.4,0.4,2.8,61.0,75.0,75.0,7.0,7.0,14.1,0,1
7.2,15.5,0.0,1.5,63.0,67.0,97.0,8.0,8.0,13.8,0,1
4.3,15.5,0.0,4.7,31.0,85.0,53.0,2.0,7.0,14.7,0,1
4.3,14.8,0.4,7.0,26.0,94.0,63.0,1.0,6.0,14.3,0,1
6.3,19.8,0.4,6.4,39.0,97.0,46.0,7.0,3.0,19.1,0,1
7.6,16.6,3.6,5.8,41.0,86.0,54.0,0.0,4.0,16.3,1,1
8.0,13.3,0.0,3.0,39.0,74.0,47.0,3.0,7.0,12.7,0,1
8.1,11.5,0.2,2.3,39.0,90.0,87.0,7.0,7.0,10.3,0,1
-1.3,15.2,0.0,8.6,33.0,77.0,37.0,6.0,6.0,14.6,0,1
5.9,21.3,2.6,5.9,50.0,88.0,44.0,8.0,3.0,20.9,1,1
8.1,14.8,0.0,3.6,59.0,78.0,66.0,7.0,7.0,13.6,0,1
3.2,17.1,1.2,7.8,50.0,82.0,35.0,5.0,6.0,16.5,1,1
3.6,15.0,1.6,7.3,52.0,79.0,78.0,0.0,7.0,11.5,1,1
7.3,20.8,0.0,4.8,46.0,61.0,40.0,7.0,7.0,19.9,0,1
10.0,18.7,17.8,2.5,80.0,83.0,61.0,7.0,7.0,15.4,1,1
6.2,20.3,0.0,8.1,33.0,71.0,52.0,5.0,4.0,18.8,0,1
11.1,16.6,19.8,3.2,37.0,99.0,70.0,8.0,7.0,15.3,1,1
13.5,26.4,0.0,3.1,59.0,58.0,37.0,7.0,8.0,26.1,0,1
16.7,30.0,0.0,8.2,44.0,59.0,36.0,7.0,7.0,28.0,0,1
16.3,19.4,4.2,1.4,22.0,95.0,95.0,8.0,8.0,17.1,1,1
12.3,24.2,5.0,4.3,43.0,84.0,50.0,7.0,8.0,23.0,1,1
13.2,13.3,26.0,1.2,70.0,94.0,95.0,8.0,8.0,9.5,1,1
12.1,31.6,0.0,10.5,52.0,41.0,17.0,0.0,7.0,30.4,0,1
14.7,32.8,0.0,7.3,61.0,34.0,16.0,6.0,7.0,30.8,0,1
13.6,15.8,12.4,0.5,39.0,97.0,87.0,8.0,8.0,15.6,1,1
24.0,37.5,0.0,7.1,57.0,28.0,47.0,7.0,7.0,29.6,0,1
15.0,17.7,17.8,0.5,33.0,99.0,99.0,8.0,8.0,16.8,1,1
18.2,30.2,0.0,12.6,46.0,53.0,37.0,1.0,6.0,29.1,0,1
17.6,31.7,0.0,7.5,41.0,81.0,35.0,7.0,7.0,31.2,0,1
17.9,19.6,15.8,0.4,57.0,97.0,97.0,8.0,8.0,15.0,1,1
12.1,17.7,0.0,1.0,41.0,70.0,83.0,8.0,8.0,15.6,0,1
11.8,21.2,10.2,2.4,35.0,90.0,87.0,6.0,7.0,18.7,1,1
16.5,25.8,3.4,5.7,43.0,90.0,63.0,8.0,3.0,22.8,1,1
18.8,33.7,0.0,13.5,52.0,63.0,32.0,4.0,5.0,32.4,0,1
18.7,33.3,49.2,9.1,39.0,73.0,31.0,2.0,7.0,32.9,1,1
20.4,31.5,4.2,4.1,44.0,67.0,46.0,7.0,7.0,30.4,1,1
19.9,30.8,13.2,6.6,61.0,90.0,57.0,7.0,5.0,29.6,1,1
18.8,25.1,39.0,5.0,37.0,98.0,88.0,8.0,8.0,21.7,1,1
12.6,18.4,0.0,7.7,67.0,54.0,58.0,7.0,7.0,15.0,0,1
22.1,42.1,0.0,12.8,50.0,25.0,11.0,0.0,1.0,41.2,0,1
19.7,28.1,0.8,0.8,35.0,88.0,72.0,8.0,7.0,25.6,0,1
21.0,26.3,4.2,0.8,26.0,95.0,95.0,8.0,8.0,22.0,1,1
19.6,28.6,62.8,4.2,50.0,98.0,63.0,8.0,7.0,28.5,1,1
20.6,27.1,22.0,0.5,57.0,96.0,96.0,8.0,8.0,24.9,1,1
24.4,35.4,0.2,3.9,61.0,85.0,95.0,7.0,8.0,24.9,0,1
22.9,23.2,155.0,1.6,28.0,98.0,97.0,8.0,8.0,19.4,1,1
12.6,28.1,0.0,9.8,30.0,76.0,44.0,5.0,6.0,26.3,0,1
20.2,28.6,0.0,0.1,24.0,78.0,65.0,8.0,8.0,28.0,0,1
18.5,22.8,0.8,0.8,39.0,96.0,83.0,8.0,8.0,21.9,0,1
20.4,33.2,0.0,3.7,46.0,80.0,93.0,7.0,8.0,21.7,0,1
14.1,29.9,0.0,5.3,31.0,68.0,39.0,4.0,7.0,29.4,0,1
18.3,25.7,82.2,5.9,43.0,96.0,75.0,7.0,7.0,24.0,1,1
9.1,18.5,0.2,4.3,35.0,95.0,67.0,7.0,4.0,18.3,0,1
7.7,25.4,0.0,7.3,35.0,65.0,28.0,5.0,7.0,24.0,0,1
14.3,19.9,8.8,3.8,59.0,97.0,77.0,7.0,6.0,18.5,1,1
7.6,20.2,0.0,3.1,31.0,78.0,40.0,7.0,7.0,18.7,0,1
6.8,14.5,0.0,5.9,24.0,84.0,39.0,4.0,4.0,14.1,0,1
4.8,20.5,0.0,6.8,48.0,77.0,39.0,1.0,6.0,19.9,0,1
7.2,20.9,0.0,3.5,54.0,62.0,33.0,5.0,7.0,20.3,0,1
10.3,14.4,1.8,2.1,33.0,94.0,96.0,8.0,7.0,13.3,1,1
6.6,16.0,0.0,2.8,31.0,93.0,75.0,7.0,7.0,12.2,0,1
-0.8,16.8,0.0,8.1,28.0,95.0,35.0,1.0,4.0,16.5,0,1
10.7,14.0,0.0,0.7,33.0,77.0,86.0,7.0,8.0,11.7,0,1
5.5,17.4,2.8,6.6,48.0,89.0,49.0,1.0,6.0,16.2,1,1
7.2,14.5,2.6,5.6,28.0,91.0,76.0,5.0,7.0,12.7,1,1
6.6,15.4,2.0,4.5,48.0,93.0,77.0,8.0,7.0,12.9,1,1
7.5,21.5,0.0,1.1,35.0,71.0,35.0,8.0,8.0,20.0,0,1
10.8,20.5,2.2,0.6,37.0,75.0,31.0,7.0,8.0,20.4,1,1
5.9,15.0,0.0,5.2,54.0,78.0,84.0,6.0,6.0,14.2,0,1
15.7,27.3,0.0,5.6,65.0,60.0,86.0,8.0,7.0,18.5,0,1
5.9,18.7,0.8,5.2,59.0,68.0,53.0,7.0,7.0,15.8,0,1
14.1,17.4,0.0,1.4,33.0,80.0,88.0,8.0,8.0,14.3,0,1
21.7,31.9,0.0,3.4,48.0,33.0,38.0,7.0,7.0,28.2,0,1
16.9,35.6,0.0,9.5,69.0,40.0,14.0,7.0,7.0,35.0,0,1
18.5,29.8,1.0,7.5,41.0,81.0,53.0,7.0,6.0,27.9,0,1
19.4,33.7,4.4,4.3,70.0,71.0,38.0,1.0,7.0,32.8,1,1
23.5,28.9,0.0,0.6,39.0,45.0,55.0,7.0,7.0,25.4,0,1
10.8,22.9,0.0,4.8,43.0,51.0,80.0,6.0,8.0,18.4,0,1
15.1,25.0,0.0,7.3,37.0,84.0,47.0,8.0,5.0,23.4,0,1
22.0,32.8,0.0,2.3,65.0,40.0,27.0,7.0,8.0,30.8,0,1
22.9,34.8,0.0,5.3,56.0,27.0,25.0,7.0,7.0,33.5,0,1
18.1,35.5,0.0,4.8,65.0,14.0,16.0,3.0,8.0,33.6,0,1
19.9,37.1,0.0,11.5,59.0,51.0,30.0,2.0,4.0,34.5,0,1
26.0,33.0,0.0,3.0,89.0,66.0,47.0,8.0,8.0,32.1,0,1
20.9,23.8,33.4,0.0,30.0,94.0,80.0,8.0,8.0,23.6,1,1
17.6,18.9,2.4,0.0,44.0,89.0,97.0,8.0,8.0,18.0,1,1
15.5,22.2,0.0,0.6,33.0,80.0,70.0,7.0,7.0,20.7,0,1
